business_id,stars,review_count,parking_availability_score,enhanced_parking_score,has_parking,price_range,total_reviews,avg_review_stars,review_engagement,rating_consistency,is_restaurant,parking_mentions,parking_positive_sentiment,parking_negative_sentiment,free_parking_mentions,valet_mentions,has_good_parking,is_highly_rated,split
4kTeF5mHEkXzO-q1sxHZ2A,4.5,146,4,4.5,1,2.0,146,4.527397260273973,3.5273972602739727,1.6666666666666667,1,18,0,0,0,0,1,1,test
zCGoQt3VCVP0iT6WtIeHZA,3.5,97,2,2.5,1,2.0,101,3.504950495049505,1.504950495049505,1.6666666666666667,1,18,0,0,0,0,0,0,train
PsO9LleYQJlFc_r-DJxVzg,3.5,30,5,5.0,1,1.0,32,3.3125,5.65625,1.6666666666666667,1,13,0,0,0,0,1,0,prod
_NfEP6cuFSz7bd-7OtiJ-Q,3.5,161,2,2.5,1,1.0,165,3.6666666666666665,1.1393939393939394,1.6666666666666667,1,8,0,0,0,0,0,0,train
enarGotTJq0LCk2bbCYqGA,3.0,33,2,2.5,1,2.0,34,2.8529411764705883,3.147058823529412,1.6666666666666667,1,11,0,0,0,0,0,0,prod
u-8sFq05DQ6PYCR5HiKZ2w,3.0,159,1,1.5,1,1.0,170,3.0588235294117645,2.147058823529412,1.6666666666666667,1,14,0,0,0,0,0,0,prod
n-3iDdsSLGXrD8PEnvtP-w,4.0,43,2,2.5,1,2.0,47,4.148936170212766,1.2127659574468086,1.6666666666666667,1,9,0,0,0,0,0,1,prod
uZYBF0YTU_iKq4_L_PDtMQ,4.0,1168,1,1.5,1,2.0,1187,4.173546756529065,1.7219882055602358,1.6666666666666667,1,15,0,0,0,0,0,1,prod
9c7MUiE6VI8NesjPdj5FkA,4.0,544,1,2.5,1,2.0,573,4.036649214659686,2.202443280977312,1.6666666666666667,1,17,0,0,1,0,0,1,train
OJCdi3Rm8G-Vh91_3w8Kug,4.0,57,3,4.0,1,2.0,59,3.8813559322033897,1.271186440677966,1.6666666666666667,1,13,1,0,0,0,1,0,train
0uaL1_jJOOnB51R3XIYrKw,3.5,173,2,2.5,1,2.0,176,3.704545454545455,1.3465909090909092,1.6666666666666667,1,16,0,0,0,0,0,0,prod
SFnJ3vbKhQ_4F3KLG9T4Vw,4.0,95,2,2.5,1,1.0,95,4.010526315789473,2.126315789473684,1.6666666666666667,1,8,0,0,0,0,0,1,train
3G2oeSrucNDjdjr7eH0cug,4.0,64,1,1.5,1,2.0,69,4.159420289855072,2.608695652173913,1.6666666666666667,1,23,0,0,0,0,0,1,prod
aPs-Pf4_CLWcFQcMnbfcUw,4.5,235,1,1.5,1,2.0,241,4.244813278008299,2.5975103734439835,1.6666666666666667,1,27,0,0,0,0,0,1,prod
Slihcg1bmYvw-V_FUFghLg,5.0,14,1,1.0,1,3.0,14,4.857142857142857,3.642857142857143,1.6666666666666667,1,2,0,0,0,0,0,1,train
-ad35BhAZvtgrccfWI2kuQ,4.0,212,2,3.0,1,2.0,216,3.773148148148149,1.3611111111111112,1.6666666666666667,1,23,1,0,0,0,1,0,val
2WHk2XcRYKmoYtgjJWkkWw,3.5,19,3,3.0,1,1.0,19,3.5789473684210527,2.5789473684210527,1.6666666666666667,1,1,0,0,0,0,1,0,train
S7Cl9gYqaC9jlw32yd4_Yg,3.0,50,2,3.0,1,1.0,51,3.235294117647059,1.2549019607843137,1.6666666666666667,1,8,1,0,0,0,1,0,prod
TJjQFgDUSR_B5ndK_T_6_w,3.5,98,2,2.5,1,2.0,101,3.722772277227723,0.7920792079207921,1.6666666666666667,1,19,0,0,0,0,0,0,prod
hBmWWvU6BSL6i_eYapOFGQ,3.0,73,2,2.5,1,2.0,78,3.0128205128205128,0.6923076923076923,1.6666666666666667,1,15,0,0,0,0,0,0,train
NmVm_m2McWevQArLUHuItg,2.0,18,2,2.0,1,1.0,18,1.8333333333333333,1.0555555555555556,1.6666666666666667,1,4,0,0,0,0,0,0,train
898K8ftMbdWe2Dc67QMC_Q,4.0,483,3,4.0,1,2.0,486,4.148148148148148,0.8004115226337448,1.6666666666666667,1,25,0,0,0,2,1,1,prod
sJUe1pYicJ54xOXPDNT6hA,3.0,43,1,2.5,1,1.0,44,3.0681818181818183,0.9090909090909092,1.6666666666666667,1,6,0,0,1,0,0,0,train
8xhrvFkGF-hq15jyBE3bkg,5.0,42,2,2.5,1,1.0,45,4.666666666666667,1.5777777777777775,1.6666666666666667,1,7,0,0,0,0,0,1,train
HKLFG2qKkd5X1IyfwYlYqQ,4.0,70,2,2.5,1,1.0,70,4.142857142857143,1.8857142857142857,1.6666666666666667,1,9,0,0,0,0,0,1,train
Cpl1-0iX6N7yauiJKhpXfA,3.5,50,2,2.0,1,2.0,51,3.5686274509803924,3.450980392156863,1.6666666666666667,1,4,0,0,0,0,0,0,test
JCFoc-tILAHIf-zqSatBdA,3.0,80,2,2.5,1,2.0,84,3.0,2.130952380952381,1.6666666666666667,1,11,0,0,0,0,0,0,train
QYMYtbOAfauqobOvC04gMA,3.5,83,2,3.0,1,2.0,90,3.355555555555556,1.4222222222222225,1.6666666666666667,1,9,1,0,0,0,1,0,prod
cIohvIbTq6qN7god-sx1zg,4.0,262,2,2.5,1,1.0,270,4.185185185185185,0.8518518518518519,1.6666666666666667,1,8,0,0,0,0,0,1,train
qhRq6HPGNn1BYojzDdkgRA,4.0,131,2,2.5,1,2.0,136,4.095588235294118,1.838235294117647,1.6666666666666667,1,30,0,0,0,0,0,1,prod
3lW1gubDMpnEIlo45eUKhA,2.5,71,4,3.0,1,1.0,77,2.2987012987012987,1.2467532467532467,1.6666666666666667,1,29,0,1,0,0,1,0,prod
iiBCWBFwb_bzlH9usC5XPQ,3.5,277,1,1.5,1,2.0,281,3.508896797153025,0.8683274021352313,1.6666666666666667,1,15,0,0,0,0,0,0,train
Ay8SlJftX3XNI67ULrdpdw,2.5,32,2,2.0,1,1.0,33,2.515151515151515,2.272727272727273,1.6666666666666667,1,4,0,0,0,0,0,0,prod
t24lsA2rPTTAiWEq6ZJn7g,4.0,32,2,2.0,1,1.0,33,4.0606060606060606,0.8484848484848485,1.6666666666666667,1,1,0,0,0,0,0,1,train
38nwm38VsT5ABneQE-elxg,4.5,111,2,2.5,1,1.0,115,4.391304347826087,2.0521739130434784,1.6666666666666667,1,13,0,0,0,0,0,1,train
ZbjlLNcnTpemOsqX96692w,4.0,526,3,2.0,1,2.0,540,3.983333333333333,1.364814814814815,1.6666666666666667,1,24,0,1,0,0,0,0,train
Djg4suxDMaSwmR_RkrxYBw,4.5,362,2,4.0,1,2.0,367,4.555858310626703,1.348773841961853,1.6666666666666667,1,15,1,0,1,0,1,1,prod
2GUTsH6BHqasxtBEcXwNzQ,1.5,14,2,2.0,1,1.0,18,1.6666666666666667,1.7777777777777777,1.6666666666666667,1,2,0,0,0,0,0,0,test
6ko58lgD6RjhINuNcuP6bA,4.0,24,2,2.0,1,2.0,24,4.125,1.375,1.6666666666666667,1,2,0,0,0,0,0,1,prod
BzUTIP9r911o3VQAHOYizg,2.5,32,2,2.5,1,2.0,32,2.5,3.03125,1.6666666666666667,1,13,0,0,0,0,0,0,train
_m0mp3Wjcteysto6azQ9iA,4.5,574,3,4.0,1,2.0,608,4.289473684210527,1.4786184210526316,1.6666666666666667,1,11,0,0,0,3,1,1,prod
8rlM4KdEUd6pQD9MiRo9fg,4.5,114,1,1.5,1,1.0,118,4.711864406779661,1.5,1.6666666666666667,1,8,0,0,0,0,0,1,prod
yktnwboMIQZkOvcZywktzA,4.5,488,2,2.0,1,2.0,513,4.625730994152047,0.9200779727095516,1.6666666666666667,1,4,0,0,0,0,0,1,prod
A6_LPH-NIunsga44vhPdbQ,4.0,381,4,5.0,1,3.0,394,3.784263959390863,1.263959390862944,1.6666666666666667,1,17,1,0,0,0,1,0,train
y6jIrZYjVaxDbGXKpSlacA,4.0,88,3,2.0,1,,91,3.8351648351648353,1.3406593406593406,1.6666666666666667,1,19,0,1,0,0,0,0,prod
Q5odYgHa-ApKOPVrEFmRQA,3.0,107,1,1.5,1,2.0,108,2.842592592592593,0.8333333333333334,1.6666666666666667,1,8,0,0,0,0,0,0,prod
-Iwzp-1JyrQFUOLEmaDavA,3.0,70,2,2.0,1,2.0,76,3.171052631578948,0.868421052631579,1.6666666666666667,1,5,0,0,0,0,0,0,val
b2IDM2SC0HkcflLl_nSTrA,3.5,187,1,1.5,1,2.0,197,3.538071065989848,1.9898477157360408,1.6666666666666667,1,23,0,0,0,0,0,0,train
_Re2IwkeFUqUsPMRZK8jng,4.0,57,3,3.5,1,,58,3.810344827586207,3.327586206896552,1.6666666666666667,1,8,0,0,0,0,1,0,test
ZNXNmJV8fXu7dv1hqXeq1Q,2.5,21,2,2.0,1,1.0,22,2.6818181818181817,1.6363636363636365,1.6666666666666667,1,0,0,0,0,0,0,0,val
In1Tv6ozaFB6xWGDgbqHQw,3.5,70,2,2.5,1,2.0,71,3.647887323943662,0.943661971830986,1.6666666666666667,1,7,0,0,0,0,0,0,train
RPLPto1ejkyE8vsGOV5phg,1.5,27,2,2.0,1,1.0,27,1.6666666666666667,0.9629629629629628,1.6666666666666667,1,2,0,0,0,0,0,0,train
BIfo9AKEpC8oIwB60YAR_A,3.5,149,1,1.5,1,2.0,152,3.5657894736842106,0.9078947368421052,1.6666666666666667,1,13,0,0,0,0,0,0,prod
8DXIMrr2hJNUNnESAM4Fow,4.0,185,2,2.5,1,2.0,191,4.109947643979058,1.2356020942408377,1.6666666666666667,1,8,0,0,0,0,0,1,prod
gkNFqSreKexZxC0BTqS4uw,2.0,10,2,2.0,1,1.0,12,2.0,1.3333333333333333,1.6666666666666667,1,1,0,0,0,0,0,0,prod
NhdOYwSgspPUVcYakaN3XQ,4.0,34,2,2.0,1,1.0,35,4.228571428571429,1.5714285714285714,1.6666666666666667,1,4,0,0,0,0,0,1,test
lA5BOb5Om5cn_dfwiOgbNg,1.5,111,2,2.5,1,1.0,116,1.603448275862069,3.827586206896552,1.6666666666666667,1,6,0,0,0,0,0,0,prod
b1okJ5qEPCIHbIgQ1NGyXQ,4.5,91,1,2.5,1,2.0,93,4.612903225806452,2.6989247311827955,1.6666666666666667,1,15,0,0,1,0,0,1,train
9X_Sh8wiS1oiXq1klrJmxw,3.0,87,2,2.5,1,1.0,98,2.877551020408163,0.8163265306122449,1.6666666666666667,1,17,0,0,0,0,0,0,test
EQWt7FQ3fPOwIKrt8s_jrg,3.5,26,1,1.0,1,,26,3.692307692307693,4.423076923076923,1.6666666666666667,1,4,0,0,0,0,0,0,prod
GTVfnPsrtcLjCS3DxC1_qQ,3.0,55,2,2.0,1,1.0,57,2.8421052631578947,2.543859649122807,1.6666666666666667,1,1,0,0,0,0,0,0,test
WzpWEuVWY-6Xh37wc44GiA,4.0,357,3,3.5,1,3.0,372,4.198924731182796,1.991935483870968,1.6666666666666667,1,15,0,0,0,0,1,1,prod
bsumxuX4XOeJGTmc_ttm7g,4.0,305,3,3.5,1,1.0,315,3.86984126984127,1.7682539682539682,1.6666666666666667,1,12,0,0,0,0,1,0,test
2COHZRIme4EpwAnmCNuikw,4.5,114,1,3.0,1,2.0,115,4.6347826086956525,1.7565217391304349,1.6666666666666667,1,19,4,0,3,0,1,1,test
h7Tt0R2PmopRHJ6oZonuDg,3.5,15,1,1.0,1,1.0,16,3.375,1.8125,1.6666666666666667,1,2,0,0,0,0,0,0,prod
EvgRJ-09uavss9YNgnAq7A,4.5,17,1,1.0,1,,17,4.529411764705882,3.764705882352941,1.6666666666666667,1,0,0,0,0,0,0,1,train
VrcIYAsfBknPDpiuzKZ3Ug,4.5,99,1,2.5,1,2.0,107,4.570093457943925,2.448598130841121,1.6666666666666667,1,15,0,0,1,0,0,1,train
XHQYurB8QsK7cq_cdVNKtQ,4.0,96,2,3.0,1,2.0,100,3.87,1.79,1.6666666666666667,1,13,1,0,0,0,1,0,test
N-NNqb6ANcdAyv2BoaEESA,4.0,102,2,2.5,1,2.0,108,3.787037037037037,0.8055555555555556,1.6666666666666667,1,12,0,0,0,0,0,0,prod
t47GOxTM-RpfNs0IqHzJTg,4.0,527,3,3.5,1,2.0,554,4.128158844765343,1.3231046931407942,1.6666666666666667,1,14,0,0,0,0,1,1,prod
rLRw73bopdUf4spMxIAhIQ,4.5,181,2,2.5,1,2.0,186,4.290322580645161,1.8548387096774197,1.6666666666666667,1,33,0,0,0,0,0,1,train
GvVCJTdxbPixy6s6dX4Z0w,3.5,24,2,2.0,1,,25,3.4,0.6,1.6666666666666667,1,4,0,0,0,0,0,0,train
ogGay17dSObk_LdEzuWQeA,4.0,78,2,2.0,1,1.0,83,4.0120481927710845,0.5301204819277109,1.6666666666666667,1,5,0,0,0,0,0,1,train
1Gm0k-SzLB-jTZxVxuvcOg,4.0,86,3,3.5,1,2.0,100,3.82,1.25,1.6666666666666667,1,11,0,0,0,0,1,0,train
4MW1w_12QI2YaiImHHvwWg,4.5,13,3,3.0,1,,13,4.615384615384615,2.3076923076923075,1.6666666666666667,1,1,0,0,0,0,1,1,test
0vTc7-wiDBDKKmGvC0EzFg,4.0,647,3,4.0,1,2.0,666,3.7627627627627622,1.5075075075075075,1.6666666666666667,1,12,1,0,0,0,1,0,prod
UiuYQTP-oxhEd01qpjQszw,3.5,168,3,3.5,1,2.0,173,3.705202312138729,1.0578034682080926,1.6666666666666667,1,8,0,0,0,0,1,0,train
MDr7KLYSPkEonvGojNEMBw,3.5,346,3,3.5,1,2.0,355,3.3774647887323943,1.4788732394366195,1.6666666666666667,1,47,0,0,0,0,1,0,prod
vUkiYPpbkMXA99WneLSGkQ,3.5,706,1,1.5,1,2.0,725,3.608275862068965,1.553103448275862,1.6666666666666667,1,11,0,0,0,0,0,0,train
bMKHcWPB68TAK6EHboKNlg,3.0,72,2,2.5,1,1.0,73,3.2054794520547945,3.287671232876712,1.6666666666666667,1,16,0,0,0,0,0,0,train
AEgMDoFmikKJv3wYYKlseA,3.5,258,2,3.5,1,2.0,269,3.45724907063197,1.107806691449814,1.6666666666666667,1,10,0,0,1,0,1,0,train
c1V-4Pai5oEIP4JpGUTh0Q,4.5,41,3,3.5,1,2.0,43,4.627906976744186,0.5116279069767442,1.6666666666666667,1,6,0,0,0,0,1,1,prod
kH0lPM3DO51Pk4JaTRXlgQ,3.5,130,2,3.0,1,2.0,138,3.652173913043478,2.398550724637681,1.6666666666666667,1,14,1,0,0,0,1,0,prod
lSZEa0IsVPWCT6Ym9NF6jw,4.5,159,1,1.5,1,1.0,160,4.50625,2.125,1.6666666666666667,1,9,0,0,0,0,0,1,test
mJJTx-x896dLV2gSMwQ35g,3.0,22,2,2.5,1,1.0,24,3.0,1.7916666666666667,1.6666666666666667,1,7,0,0,0,0,0,0,prod
TRwPE6wsoAL6_fRaFdB4FA,4.0,453,1,1.5,1,2.0,464,4.105603448275862,1.375,1.6666666666666667,1,11,0,0,0,0,0,1,train
vFpbUcVAXxrSz5mFIzKbyw,3.0,295,2,3.0,1,2.0,321,2.866043613707165,1.5638629283489096,1.6666666666666667,1,39,1,0,0,0,1,0,prod
bD6mNv9Vha3Wn0LOuG4bIQ,4.5,46,2,3.0,1,,48,4.541666666666667,3.1666666666666665,1.6666666666666667,1,11,1,0,0,0,1,1,train
yefPoFFKlR9xHTqlAR_BWA,4.5,35,2,2.5,1,2.0,39,4.487179487179487,3.2051282051282053,1.6666666666666667,1,8,0,0,0,0,0,1,train
fGXhWKQV5YwjIjgP-DBNBw,4.0,101,4,4.5,1,,105,3.8857142857142857,2.5619047619047617,1.6666666666666667,1,15,0,0,0,0,1,0,train
sWGuBzxJHtLkDxHclIwbPQ,2.5,83,2,2.5,1,1.0,90,2.811111111111111,0.4444444444444444,1.6666666666666667,1,22,0,0,0,0,0,0,prod
vA5MHe9LqNQcp8k_CaFkHg,4.0,123,1,1.5,1,2.0,130,4.153846153846154,1.8,1.6666666666666667,1,7,0,0,0,0,0,1,prod
L3QX19EWlkS-clS68Boydg,4.5,216,2,4.0,1,1.0,219,4.2785388127853885,1.6118721461187215,1.6666666666666667,1,20,4,0,1,0,1,1,prod
wSeEtJ-d2C8vqy5v9La9-g,4.0,40,2,3.5,1,,41,3.7560975609756095,1.6585365853658536,1.6666666666666667,1,7,0,0,1,0,1,0,train
gCuC7255XLP-KGuFqYFaSw,4.5,29,3,3.5,1,2.0,30,4.333333333333333,7.133333333333334,1.6666666666666667,1,14,0,0,0,0,1,1,prod
tvlqN5cCUjL0Y6H3PsQlww,3.0,37,2,2.5,1,2.0,38,2.736842105263158,1.2105263157894737,1.6666666666666667,1,7,0,0,0,0,0,0,prod
zKrfv-y-lLq_GlvfXQaACQ,2.5,24,2,2.0,1,1.0,24,2.458333333333333,0.9583333333333334,1.6666666666666667,1,5,0,0,0,0,0,0,val
fIBMKVl-dyb3KyM11UBJPQ,3.0,222,1,1.5,1,2.0,233,3.163090128755365,2.2017167381974247,1.6666666666666667,1,16,0,0,0,0,0,0,train
sHRfeIQg6FMhjKkiNfaLgw,3.5,12,2,2.0,1,3.0,12,3.25,3.0,1.6666666666666667,1,0,0,0,0,0,0,0,train
PD9a3wwNUbzt7UlslL65OQ,2.5,32,1,1.0,1,1.0,32,2.5625,1.96875,1.6666666666666667,1,3,0,0,0,0,0,0,prod
RSjWctdGtsatc6NwQxg_mw,4.5,157,1,1.5,1,3.0,165,4.3090909090909095,2.7454545454545456,1.6666666666666667,1,21,0,0,0,0,0,1,prod
sbp-DjxxPbWmCHuQvwzbNA,5.0,49,1,1.0,1,,49,4.959183673469388,0.8775510204081632,1.6666666666666667,1,2,0,0,0,0,0,1,train
f0R-71S86W2M8UCYg_n0OA,3.5,86,2,2.5,1,1.0,94,3.3617021276595747,0.8297872340425532,1.6666666666666667,1,7,0,0,0,0,0,0,train
kygzr3QPekZJyG0q4W8sHw,3.0,31,2,2.0,1,2.0,35,3.1714285714285717,0.8857142857142857,1.6666666666666667,1,4,0,0,0,0,0,0,test
q8TxxjZ6ZkaHtjetuaZXwA,3.5,43,2,2.0,1,1.0,46,3.717391304347826,1.434782608695652,1.6666666666666667,1,4,0,0,0,0,0,0,train
KHe6HAqmyioITwTvg9Bbcg,4.5,175,3,3.5,1,1.0,182,4.346153846153846,46.104395604395606,1.6666666666666667,1,17,0,0,0,0,1,1,train
0BTyvVxvayjOX6y10qIvtA,4.5,29,1,1.0,1,2.0,32,4.34375,0.53125,1.6666666666666667,1,2,0,0,0,0,0,1,train
7NZ8Uq7Xtx4i7MR--1IjNA,4.0,62,2,2.5,1,1.0,66,3.8484848484848486,0.3636363636363636,1.6666666666666667,1,8,0,0,0,0,0,0,train
PcKIZ6fLAotqX8JgmR-k0w,2.5,46,3,3.5,1,1.0,48,2.5,2.520833333333333,1.6666666666666667,1,10,0,0,0,0,1,0,prod
KQjND7KiZi3Bspb3CvhHzQ,2.0,80,2,2.5,1,2.0,85,2.152941176470588,1.3176470588235294,1.6666666666666667,1,17,0,0,0,0,0,0,prod
alM80dgR9izB_svltTw1Nw,3.5,148,2,2.5,1,2.0,171,3.5321637426900585,1.2046783625730997,1.6666666666666667,1,8,0,0,0,0,0,0,val
0v17Ed8jk2OgUEOHRdcTtQ,4.0,405,4,4.5,1,3.0,413,3.990314769975787,0.7772397094430993,1.6666666666666667,1,17,1,1,0,6,1,0,train
3rbEwQf_VVA_7C7Tl22gBg,4.5,29,2,2.0,1,,29,4.586206896551724,2.1379310344827585,1.6666666666666667,1,2,0,0,0,0,0,1,val
g5gS1zWKxXrjlX1qlCtSbQ,2.5,21,2,4.0,1,1.0,21,2.333333333333333,0.9047619047619048,1.6666666666666667,1,4,1,0,1,0,1,0,train
lwVrrjc2MvkF6SS_PaAU0A,3.5,101,2,2.5,1,1.0,108,3.6666666666666665,1.2407407407407407,1.6666666666666667,1,6,0,0,0,0,0,0,prod
yihGPorZJ4gruJKMgdg4zQ,4.0,302,2,4.0,1,2.0,324,4.169753086419753,2.302469135802469,1.6666666666666667,1,14,1,0,1,0,1,1,train
HNI6qvswn1KYybgJVqUWGg,4.5,130,3,3.5,1,2.0,135,4.525925925925926,3.511111111111111,1.6666666666666667,1,10,0,0,0,0,1,1,val
ktKM1Fz8XwM0S-ONqLmGxw,4.0,35,1,1.0,1,1.0,37,4.027027027027027,1.7297297297297298,1.6666666666666667,1,2,0,0,0,0,0,1,prod
dFf4E6qcQTeRlW9y5yZA6A,2.5,38,2,2.0,1,,38,2.5,1.4736842105263157,1.6666666666666667,1,4,0,0,0,0,0,0,train
-OWsJkkKmcMA8ecGLSUg7w,4.0,345,3,2.0,1,2.0,359,4.002785515320334,4.18941504178273,1.6666666666666667,1,11,0,1,0,0,0,1,test
DeSsx9UMrU3tfedZbZfCag,5.0,27,1,1.0,1,2.0,27,4.777777777777778,1.7037037037037035,1.6666666666666667,1,0,0,0,0,0,0,1,prod
lpHnM-LPShWWMylulsA-VQ,3.0,112,2,3.0,1,2.0,115,2.9391304347826086,2.4434782608695653,1.6666666666666667,1,13,1,0,0,0,1,0,prod
2pBNVsJo3a3CPbInUu9lvQ,3.0,134,1,2.0,1,2.0,134,2.82089552238806,2.41044776119403,1.6666666666666667,1,11,1,0,0,0,0,0,test
43MDfrU28FYjfpamNfL9GA,4.0,795,2,2.5,1,2.0,846,3.964539007092199,1.3250591016548463,1.6666666666666667,1,17,0,0,0,0,0,0,prod
hBqXAVtrMcjNBK-OiDOblw,3.5,19,2,2.0,1,1.0,20,3.45,0.8,1.6666666666666667,1,4,0,0,0,0,0,0,train
GjK8fBJO3sE9vYkK0RE7Jw,4.0,62,2,2.5,1,2.0,65,4.184615384615385,1.8615384615384616,1.6666666666666667,1,10,0,0,0,0,0,1,val
y0SLfrFC7tqYxDulVYk_Tw,3.0,11,1,1.0,1,1.0,11,2.909090909090909,4.2727272727272725,1.6666666666666667,1,1,0,0,0,0,0,0,train
_6BiItGONFUlzOYEYBMFkA,3.5,78,1,1.5,1,2.0,81,3.6049382716049374,2.6049382716049383,1.6666666666666667,1,19,0,0,0,0,0,0,train
pAVL6huhX8C9tAgaOpNPzQ,4.0,19,2,2.0,1,,19,4.105263157894737,3.526315789473684,1.6666666666666667,1,4,0,0,0,0,0,1,train
Aa0lDzrdkiiYGJfKjJxcww,3.5,68,2,4.0,1,2.0,71,3.704225352112676,1.352112676056338,1.6666666666666667,1,25,1,0,1,0,1,0,train
7JPbpoD_oyG0AUbRwHR75g,4.5,137,2,2.5,1,,138,4.376811594202898,2.7246376811594204,1.6666666666666667,1,6,0,0,0,0,0,1,train
IkCcMaIMXxyAf1f3rCtrsQ,2.0,10,2,2.0,1,2.0,10,2.1,0.7,1.6666666666666667,1,2,0,0,0,0,0,0,prod
AmNiOh4k1DLdpsuPUeo9Sw,4.0,66,2,4.0,1,2.0,69,3.8840579710144927,2.579710144927536,1.6666666666666667,1,8,2,0,1,0,1,0,prod
jyFIMQV67um9Mz_tNjHZ3g,4.5,189,1,2.0,1,2.0,193,4.378238341968912,1.8031088082901556,1.6666666666666667,1,13,1,0,0,0,0,1,val
8KJWlJ5fMSLbuqiFbMV44w,4.0,39,3,3.0,1,1.0,46,3.978260869565217,1.3043478260869563,1.6666666666666667,1,4,0,0,0,0,1,0,prod
wacMqAA_9USygYvgJAkfgw,3.5,129,3,4.0,1,2.0,147,3.462585034013605,3.9727891156462585,1.6666666666666667,1,20,0,0,0,1,1,0,train
DCJefHxEStVHnX8acaq0xA,3.5,20,2,2.5,1,1.0,21,3.7142857142857135,2.1904761904761907,1.6666666666666667,1,9,0,0,0,0,0,0,train
KRtjdmxGZ__DMTNjBa95lg,4.0,35,2,2.0,1,1.0,36,3.7777777777777777,1.6388888888888888,1.6666666666666667,1,3,0,0,0,0,0,0,train
WKPu6-QSUp4VHVGPehbGSQ,3.0,94,2,2.5,1,2.0,95,2.905263157894737,0.8947368421052632,1.6666666666666667,1,11,0,0,0,0,0,0,train
llscutPmO-mUdNce1CJmDw,2.0,35,2,3.0,1,1.0,40,2.0,0.675,1.6666666666666667,1,5,1,0,0,0,1,0,prod
HxsFX1tOzgZ2edWCTCSycQ,4.5,34,2,2.0,1,2.0,34,4.705882352941177,1.3235294117647058,1.6666666666666667,1,1,0,0,0,0,0,1,prod
rwZ_nSNpRtkgzuc2ah27wA,3.0,380,2,2.5,1,2.0,406,3.1995073891625614,1.0591133004926108,1.6666666666666667,1,12,0,0,0,0,0,0,train
pb1nY1D4SftVWCBM1cADCA,3.5,20,2,2.0,1,1.0,21,3.6666666666666665,0.4761904761904761,1.6666666666666667,1,0,0,0,0,0,0,0,train
GsAZZE7i0qMVCcRcpKBQHg,3.5,144,2,2.5,1,2.0,154,3.5584415584415585,2.0844155844155843,1.6666666666666667,1,47,0,0,0,0,0,0,val
SH5tXNJsabzU37YSdz8hlQ,4.5,52,2,2.0,1,2.0,54,4.648148148148148,1.1111111111111112,1.6666666666666667,1,5,0,0,0,0,0,1,prod
WXxlJiG1QIae0Dasbf-fzA,2.0,48,2,2.5,1,1.0,48,1.8333333333333333,2.708333333333333,1.6666666666666667,1,7,0,0,0,0,0,0,test
IeRc7-2R4a21yr9nga3GXQ,4.0,51,5,5.0,1,2.0,51,4.15686274509804,2.588235294117647,1.6666666666666667,1,16,0,0,0,0,1,1,prod
QWF_PoD4PthsYsq2Tk0GEQ,3.5,93,2,2.5,1,2.0,97,3.577319587628866,1.11340206185567,1.6666666666666667,1,11,0,0,0,0,0,0,prod
NMY2ZYOYLfQyp4k_YIz5sQ,2.5,35,2,2.0,1,1.0,38,2.3684210526315788,0.6052631578947368,1.6666666666666667,1,1,0,0,0,0,0,0,prod
zkaJXogpiu0_BA2E_9ndww,3.5,33,2,2.5,1,1.0,33,3.303030303030303,1.7878787878787878,1.6666666666666667,1,7,0,0,0,0,0,0,prod
YgxLQQLi5OEYIOd8rU_mBQ,4.0,45,2,3.0,1,1.0,47,3.978723404255319,1.872340425531915,1.6666666666666667,1,5,2,0,0,0,1,0,val
6y3ieaio3N5I157dwA2IcQ,2.0,19,2,2.0,1,,24,2.25,1.0416666666666667,1.6666666666666667,1,1,0,0,0,0,0,0,test
2fG1Gy8x4Z08efBTbWL-xQ,2.5,64,2,2.5,1,2.0,66,2.606060606060606,1.7727272727272727,1.6666666666666667,1,10,0,0,0,0,0,0,prod
-DGsnMlRrR_tv8avrpQLQw,4.0,741,1,1.5,1,2.0,770,3.874025974025974,1.981818181818182,1.6666666666666667,1,19,0,0,0,0,0,0,prod
sV4LCirjib8ch8NBEF705w,2.5,10,2,2.5,1,3.0,10,2.4,1.7,1.6666666666666667,1,6,0,0,0,0,0,0,val
0-XYsSxJhu8ayKx1f3v_tA,4.0,19,1,1.5,1,1.0,19,4.2105263157894735,2.6842105263157894,1.6666666666666667,1,8,0,0,0,0,0,1,train
T4-vocFpzwlIxAQIi22FFA,4.5,511,5,4.0,1,2.0,524,4.543893129770993,0.4255725190839695,1.6666666666666667,1,18,0,1,0,0,1,1,train
fpzvkqoD--aMK8t92Aeshw,3.5,83,2,3.0,1,2.0,94,3.6808510638297873,2.0531914893617023,1.6666666666666667,1,16,1,0,0,0,1,0,val
Waynvy6nK4HWH_bJkdMegA,2.5,45,2,2.0,1,2.0,47,2.3617021276595747,1.1063829787234043,1.6666666666666667,1,2,0,0,0,0,0,0,train
GXlfX95_luTMPZ_ruNWt2A,4.5,58,2,2.5,1,1.0,59,4.576271186440678,0.7457627118644068,1.6666666666666667,1,10,0,0,0,0,0,1,prod
uoMWvXch6sWnI9FMsE_-Vg,4.0,114,2,2.5,1,2.0,115,3.9478260869565216,0.6782608695652174,1.6666666666666667,1,12,0,0,0,0,0,0,prod
rrmDlxT3eejHaIR0GpQqvg,2.5,63,2,3.5,1,2.0,67,2.567164179104477,1.0,1.6666666666666667,1,10,0,0,1,0,1,0,prod
